,Iteration,Fitness,Time,State,current_restart,max_iters,Restarts
195,128,1500.6208347838797,0.026152800000000198,[17  7  5 12  2 16  4  8 15  6 18  0  9  1 13 10 11 20 14  3 19],0,512,15
196,256,1187.6034008970958,0.04377969999999998,[ 3  7  5 12  2 15  4 19  6 18 16  0  9  1 13 10 11 20 14 17  8],0,512,15
197,512,1147.9984922439198,0.08210650000000008,[ 3  7  5 12  2 15  4 19  6 18  0 16  9  1 13 10 11 20  8 17 14],0,512,15
198,0,2694.977946758127,0.0835108,[ 7  5 18  0  3 10 16  1  2 13  4 20 17 12 15 19  8  6 14  9 11],1,512,15
199,1,2681.916556458177,0.08396530000000002,[ 7  5 18 15  3 10 16  1  2 13  4 20 17 12  0 19  8  6 14  9 11],1,512,15
200,2,2681.916556458177,0.08425510000000003,[ 7  5 18 15  3 10 16  1  2 13  4 20 17 12  0 19  8  6 14  9 11],1,512,15
201,4,2409.0941653457385,0.08475409999999961,[ 9  5 18 15  3 10 16  4  2 13  1 20 17 12  0 19  8  6 14  7 11],1,512,15
202,8,2353.5114009035506,0.08699139999999961,[ 9  5 18 15  3 10 16  4  2 13  1 20 17 12  0 19  8  6 11  7 14],1,512,15
203,16,2184.3798921043604,0.08874720000000025,[ 9  5 18 15  3 10 19  4  2 13  1 20 17 12  0 16  8  6 11  7 14],1,512,15
204,32,2040.3670039481356,0.09142090000000014,[ 9  5 12 15  3 20 19  4  2  1 13 10 17 18  0 16  8  6 11  7 14],1,512,15
205,64,1865.847414152238,0.09703709999999965,[ 9  5 12 15  7 17 19  4  2  1 13 10 20 18  0 16 11  6  8  3 14],1,512,15
206,128,1570.1761795598534,0.10634229999999967,[16  5 12 14  8 17 19  4  2  1 13 10  6 15  0  9 18 11 20  3  7],1,512,15
207,256,1380.1029996347258,0.12612890000000032,[ 2  5 12 14 17  8 19  0 16  1 13 18  9 15  4  6 10 11 20  3  7],1,512,15
208,512,1318.6397922403787,0.1656991999999997,[ 5 12  2 14 17  8  4 16  9  1 13 18  0 15 19  6 10 11 20  3  7],1,512,15
209,0,2702.793551737397,0.16706719999999997,[11 15 18 20  2  5 19 14  3  6 12 13  7  4  9  8 10  0  1 16 17],2,512,15
210,1,2702.793551737397,0.16738249999999955,[11 15 18 20  2  5 19 14  3  6 12 13  7  4  9  8 10  0  1 16 17],2,512,15
211,2,2686.6244035155305,0.1677067999999995,[11 15 18 20  2  5 19 14  9  6 12 13  7  4  3  8 10  0  1 16 17],2,512,15
212,4,2686.6244035155305,0.1681170999999999,[11 15 18 20  2  5 19 14  9  6 12 13  7  4  3  8 10  0  1 16 17],2,512,15
213,8,2560.3372791995266,0.17006690000000013,[11 15 18 20 17  8 19 14  9  6 12 13  7  4  3  5 10  0  1 16  2],2,512,15
214,16,2286.589485710688,0.17142999999999997,[11 14 18 20 17  8 19 15  9  6 12 10  7  3  4  5 13  0  1 16  2],2,512,15
215,32,2044.5410105167857,0.1742277999999997,[11 19 18 20 17  8 14 15  9  2 12  6  7  3  4  5 13  0  1 16 10],2,512,15
216,64,1620.775179426252,0.18094379999999965,[11 19  4 20 17  8  0 15  5  2 12  6 14  3  7 16 13  1 18  9 10],2,512,15
217,128,1444.2576251531636,0.18992089999999973,[11 17 14 20 19  4 15  0  5 12 16  6  8  3  7  2 13  1 18  9 10],2,512,15
218,256,1276.9499916577083,0.20730360000000037,[11 20 14 17  8  4  2  0 12  5 18  6 19  3  7 15 16  9  1 13 10],2,512,15
219,512,1270.4496014377346,0.24906629999999996,[11 20 14 17  8  4  2 15 12  5 18  6 19  3  7  0 16  9  1 13 10],2,512,15
220,0,2521.6948633186585,0.2504761000000002,[ 6  9  2  0  5 10 12 18 15 13  3 11  4 14 19  7  8 16 17 20  1],3,512,15
221,1,2521.6948633186585,0.251093,[ 6  9  2  0  5 10 12 18 15 13  3 11  4 14 19  7  8 16 17 20  1],3,512,15
222,2,2521.6948633186585,0.2515495000000003,[ 6  9  2  0  5 10 12 18 15 13  3 11  4 14 19  7  8 16 17 20  1],3,512,15
223,4,2491.8545601931974,0.2524242000000001,[ 3  9  2  0  5 10 12 18 15 13  6 11  4 14 19  7  8 16 17 20  1],3,512,15
224,8,2092.121373257761,0.2532512999999996,[18  9  2  0  5 12 10  3 15 13  6 11  4 19 14  7  8 16 17 20  1],3,512,15
225,16,1860.862030010941,0.2549444000000003,[18  9  2  0  5 12  7  3  1 13  6 11  4 19 10 14  8 16 17 20 15],3,512,15
226,32,1759.337056643051,0.25749840000000024,[18  9  2  0  5 16 12  3  1 13  6 11  4 19 10 14 17  8  7 20 15],3,512,15
227,64,1464.4304705017641,0.26211189999999984,[18  9  2  5  0 16 12 15  1 13  6 11  4 19 10 14 17 20  8  7  3],3,512,15
228,128,1352.1394651251203,0.27076849999999997,[12  2  5 16  0  9 18 15  1 13  6 11 20 19 10 17 14  4  8  7  3],3,512,15
229,256,1274.4072858165594,0.2883015999999996,[12  0  5  9 16  2 15 18  1 13 10 11 20 19  6 17 14  4  8  3  7],3,512,15
230,512,1109.399739578423,0.32841149999999963,[12  5 16  9  0  2 15 18  1 13 10 11  6 20 19  4  8 17 14  3  7],3,512,15
231,0,3010.251890700472,0.3299776999999997,[ 5 15 19  0  8 16  1 17 11 18  3 12 20  7  6 14  2 10  9 13  4],4,512,15
232,1,2893.6085739838963,0.3308707000000002,[ 5 15 19  0  8 16  1 13 11 18  3 12 20  7  6 14  2 10  9 17  4],4,512,15
233,2,2893.6085739838963,0.33117280000000004,[ 5 15 19  0  8 16  1 13 11 18  3 12 20  7  6 14  2 10  9 17  4],4,512,15
234,4,2716.0360128347256,0.3319827000000002,[ 5 15 16  0  8 19  1 13 11 18  3 12 20  7  6 14  2 10  9 17  4],4,512,15
235,8,2508.599538145785,0.3327062999999999,[ 5 15 16  0  8  9  1 13 11 18  3 12 20  7  6 14  2 10 19 17  4],4,512,15
236,16,2214.695860360028,0.33473739999999985,[ 5 12 16  0  8  9  1 13 11 18 15  3 20  7  6 14  2 10 19 17  4],4,512,15
237,32,1939.4110158179658,0.3373480999999998,[ 5 12 16  0 18  9  1 13 19  8 15  3 20  7  6 14  2 10 11 17  4],4,512,15
238,64,1647.370403522397,0.3422906000000001,[ 5 12 16  0 18  9  1 13 19 20 15  2  7  8  4 14  3 10 11 17  6],4,512,15
239,128,1509.8283585646209,0.3512747000000003,[12  5 16  0  9 18  1 13 19 17 14  2  6  8  4  7  3 10 11 20 15],4,512,15
240,256,1394.9982893901854,0.3695605999999998,[12  5 16  0  9 13  1 18 19 17  4 15  2  8 14  3  7 10 11 20  6],4,512,15
241,512,1219.7255568000821,0.4071201999999996,[12  5 16  0  9 13  1 18 19 17  8 15  2  4  7  3 14 20 11 10  6],4,512,15
242,0,2723.7167778713315,0.4090948000000001,[15  0 16  1 14  6 13  4 11 18  7  5 20  2 19  8 12 10 17  3  9],5,512,15
243,1,2723.7167778713315,0.4094633999999999,[15  0 16  1 14  6 13  4 11 18  7  5 20  2 19  8 12 10 17  3  9],5,512,15
244,2,2429.340730800858,0.4098258999999995,[15  0 16  1  9  6 13  4 11 18  7  5 20  2 19  8 12 10 17  3 14],5,512,15
245,4,2210.431084007832,0.41049559999999996,[15  0 16  1  9  6 13  4 11 18  2  5 20  7 19  8 12 10 17  3 14],5,512,15
246,8,2210.431084007832,0.4115257999999997,[15  0 16  1  9  6 13  4 11 18  2  5 20  7 19  8 12 10 17  3 14],5,512,15
247,16,2081.4875217113085,0.4137122,[20  0 16  9  1  6 13  4 11 18  2  5 15  7 19  8 12 10 17  3 14],5,512,15
248,32,1945.3767700146375,0.41728270000000034,[20  0 16  9  1  4 13 10  6 18  2  5 15 19  7  3 12 11 17  8 14],5,512,15
249,64,1836.129098083037,0.4218117000000001,[ 8  0 16  9  1  4 13 10  6 18  2  5 15 19  7  3 12 11 20 17 14],5,512,15
250,128,1712.6975975450728,0.4345137999999995,[ 8  0 16  9  1 11 10 18  6 13  2  5 12 19 15  3  7  4 20 17 14],5,512,15
251,256,1410.5121045899464,0.4565691000000003,[ 8  0 16 15 13 10 11  6 18  1  9  5 12  2  3  7 19  4 20 14 17],5,512,15
252,512,1335.25740047022,0.4967389999999998,[20 15 16  0  6 11 10 13 18  1  9  5 12  2  7  3 19  4  8 17 14],5,512,15
253,0,2462.6469638448552,0.4988494999999995,[19 17 20  6  2  9  1 15 16 12 18  8  5 10  3  0  4 13 14  7 11],6,512,15
254,1,2409.4942521730754,0.4996080000000003,[19 17 11  6  2  9  1 15 16 12 18  8  5 10  3  0  4 13 14  7 20],6,512,15
255,2,2408.952109420889,0.4999773000000003,[19 17 11  6  2  9  1 15 16 12 18  8  5 10  3 20  4 13 14  7  0],6,512,15
256,4,2408.952109420889,0.5011574000000003,[19 17 11  6  2  9  1 15 16 12 18  8  5 10  3 20  4 13 14  7  0],6,512,15
257,8,2389.6282557348304,0.5025012000000002,[19 17 11  6  2  9  1 12 16 15 18  8  5 10  3 20  4 13 14  7  0],6,512,15
258,16,2081.0514977076655,0.5042157999999999,[19 17 20  6  2  9  1 12 16 15 18  8  5 10  0 13  4 11 14  7  3],6,512,15
259,32,1744.9456290800304,0.5070312999999995,[ 4 17 20  8  2  9  1 16  0  6 18 13  5 12 10 15 19 11 14  7  3],6,512,15
260,64,1573.6237057422852,0.5126020000000002,[ 4 17 20  8  2 13  1 16  0  9 18  6  5 12 15 10 19 11 14  7  3],6,512,15
261,128,1363.954671903709,0.5218992,[20 11  4  8 15 13  1 16  0  2 18  9  5 12  6 10 19 17  3  7 14],6,512,15
262,256,1165.1134705081886,0.5401799,[17 19  8  4 18 13  1 16  0  2 15 12  5  9  6 10 11 20  3  7 14],6,512,15
263,512,1134.989738463377,0.5794891,[17 19  8  4 18 13  1 16  0 15  2 12  5  9  6 10 11 20 14  3  7],6,512,15
264,0,2468.137197036413,0.5809470999999995,[ 6  1 20 19  0  9  5  2  8 14 15 18 13  4 10 12  7 16  3 11 17],7,512,15
265,1,2463.873956847809,0.5812863999999998,[ 6  1 20 15  0  9  5  2  8 14 19 18 13  4 10 12  7 16  3 11 17],7,512,15
266,2,2459.7573363574484,0.5816198000000004,[ 6  1 20 15  0  9  5  2  8 14 19 18  3  4 10 12  7 16 13 11 17],7,512,15
267,4,2438.911539972241,0.5820847000000002,[10  1 20 15  0  9  5  2  8 14 19 18  3  4  6 12  7 16 13 11 17],7,512,15
268,8,2438.911539972241,0.5830000999999996,[10  1 20 15  0  9  5  2  8 14 19 18  3  4  6 12  7 16 13 11 17],7,512,15
269,16,2346.1888249166714,0.5859166,[11 13 20 15  0  9  5  2  8 14 17 18  3  4  6 12  7 16  1 10 19],7,512,15
270,32,1791.5908332029906,0.5888010999999995,[11 16  4 15  0  9  5 18  7 14 17  8  3 20 19 12  2 13  1 10  6],7,512,15
271,64,1371.1543290529899,0.5945903999999995,[11 16  0  5 12 15  2  4 17 14  7  3  8 20 19 18  9 13  1 10  6],7,512,15
272,128,1367.2439517349071,0.6038996999999995,[18 16  0  5 12 15  2  4 17 14  7  3  8 20 19 11  9 13  1 10  6],7,512,15
273,256,1248.714581754178,0.6251652999999999,[18  0 16  5 12 15  2  4 17 14  3  7  8 20 11 19  9  1 13 10  6],7,512,15
274,512,1220.3040984549211,0.6691456999999996,[18  0 16  5 12  2 15  4  8 14  3  7 17 20 11 19  9  1 13 10  6],7,512,15
275,0,2510.400627686083,0.6705318,[ 4  6  5 16  2 14  1 18 11  8  7 10  9 20 19 17 13 12  0 15  3],8,512,15
276,1,2485.11920683333,0.6712245999999995,[ 4  6  5 16 13 14  1 18 11  8  7 10  9 20 19 17  2 12  0 15  3],8,512,15
277,2,2485.11920683333,0.6718216000000004,[ 4  6  5 16 13 14  1 18 11  8  7 10  9 20 19 17  2 12  0 15  3],8,512,15
278,4,2361.036922072371,0.6723061000000001,[ 7  6  5 16 13 14  1 18 11  8  4 10  9 20 19 17  2 12  0 15  3],8,512,15
279,8,2242.6960062782973,0.6730656000000002,[ 7  6  5 16 17 14  1 18 11 10  4  8  9 20 19 13  2 12  0 15  3],8,512,15
280,16,2229.2450495412772,0.6744696999999995,[ 3  6  5 16 17 14  1 18 11 10  4  8  9 20 19 13  2 12  0 15  7],8,512,15
281,32,1893.9921959338808,0.6787695999999999,[ 3  4  5 16 15 14  1 18 11 10  6  8 17 20 19 13  2 12  0  9  7],8,512,15
282,64,1486.0281421105094,0.6836079999999995,[ 3  4  5 16  0 18  2  6 11 10 20 14 17  8 19 13  1 12  9 15  7],8,512,15
283,128,1419.445103283376,0.6923411999999995,[ 3  4  5 12  9 18  2  6 11 10 20 14 17  8 19 13  1 16  0 15  7],8,512,15
284,256,1318.6958831404527,0.7103625999999998,[ 3  7 12  5  9 18 15  6 11 10 20 14 17  8 19 13  1 16  0  2  4],8,512,15
285,512,1238.4642916188263,0.7490031999999998,[ 3  7 12  5  9 16  0  6 10 11 20 14 17  8 19 13  1 18 15  2  4],8,512,15
286,0,2228.059173200386,0.7504527999999997,[16  7  9  5 12  0  2  6 19  4 14 15 13  1 20  3 18 10 17  8 11],9,512,15
287,1,2198.352543295467,0.7507956,[16  4  9  5 12  0  2  6 19  7 14 15 13  1 20  3 18 10 17  8 11],9,512,15
288,2,2198.352543295467,0.7510867000000001,[16  4  9  5 12  0  2  6 19  7 14 15 13  1 20  3 18 10 17  8 11],9,512,15
289,4,2140.5788445098615,0.7515507000000001,[16  4  9  5 12  0  2  6 11  7 14 15 13  1 20  3 18 10 17  8 19],9,512,15
290,8,1887.9004006843077,0.7534375999999998,[16  0  9  5 12  4  2  6  3  7 14 15 13  1 20 11 18 10 17  8 19],9,512,15
291,16,1869.0855615166709,0.7546398999999999,[16  0  9  5 12  4  2 19  3  7 14 15 13  1 20 11 18 10 17  8  6],9,512,15
292,32,1840.6462881406821,0.7578021000000001,[16  0  9  5 12  4  2 19  7  3 14 15 13  1 20 11 18 10 17  8  6],9,512,15
293,64,1709.933949714139,0.7631138999999996,[16  0  2  5 12  4 20 19  7  3 14 15  1 13 10 11 18  9 17  8  6],9,512,15
294,128,1456.3617266448596,0.7722487999999998,[16  0  2  5 12 19 20 17 14  3  7  9  1 13 10 11  8 15  4  6 18],9,512,15
295,256,1251.5846212658826,0.7902135999999995,[16  0  9  5 12  2  8 17 14  3  7 18  1 13 10 11 20  4 19  6 15],9,512,15
296,512,1240.3910619937974,0.8289397000000003,[16  0  9  5 12  2  4 17 14  3  7 18  1 13 10 11 20  8 19  6 15],9,512,15
297,0,2780.4546317471604,0.8304567,[ 0  6  5 18 17 10 16 14  3  9 15  7 19  2 20 12 11 13  1  4  8],10,512,15
298,1,2780.4546317471604,0.8308742000000002,[ 0  6  5 18 17 10 16 14  3  9 15  7 19  2 20 12 11 13  1  4  8],10,512,15
299,2,2780.4546317471604,0.8313227000000003,[ 0  6  5 18 17 10 16 14  3  9 15  7 19  2 20 12 11 13  1  4  8],10,512,15
300,4,2780.4546317471604,0.8317908000000003,[ 0  6  5 18 17 10 16 14  3  9 15  7 19  2 20 12 11 13  1  4  8],10,512,15
301,8,2483.177993512468,0.8333794000000001,[ 0  6 20 18 17 10 16  7  3  9 15 14 19  2  5 12 11 13  1  4  8],10,512,15
302,16,2146.9370464593107,0.8357469999999996,[ 0 10 20 14 17 15 16  7  3  2  6 18 19  9  5 12 11 13  1  4  8],10,512,15
303,32,1772.813853518605,0.8419898999999997,[18 10 20 14 17 15 16  7  3 19  6 11  2  9  5 12  0 13  1  4  8],10,512,15
304,64,1715.9819967713981,0.8475070999999996,[18  6 20 14 17 15  0  7  3 19 10 11  2  9  5 12 16 13  1  8  4],10,512,15
305,128,1463.2549921267553,0.8561062999999995,[ 6 19  8 14 17 15 12  7  3 20 11 10 18  9  5  0 16  1 13  2  4],10,512,15
306,256,1311.3259670190407,0.8751132999999998,[18 19  8 17 14  4 15  7  3 20 11 10  6  2  5 12  9  1 13 16  0],10,512,15
307,512,1167.9406290069785,0.9137871999999998,[ 2 15  4 14 17 19  8  7  3 20 11 10  6 16  5 12  9  1 13 18  0],10,512,15
308,0,2973.7871543473516,0.9153162000000004,[10 15  4 13 17  6 12 19  3 20 16 11 14 18  7  2  9  0  1  8  5],11,512,15
309,1,2720.872509158803,0.9156795999999998,[10 15  4 13 17  6 12 19 18 20 16 11 14  3  7  2  9  0  1  8  5],11,512,15
310,2,2536.18457210388,0.9160389999999996,[10 15  4 13 17  6 12 19 20 18 16 11 14  3  7  2  9  0  1  8  5],11,512,15
311,4,2313.774859217601,0.9166077000000001,[10  6  4  5 17 15 12 19 20 18 16 11 14  3  7  2  9  0  1  8 13],11,512,15
312,8,2266.2083451746616,0.9175312,[10  6  4  5 17 15 12 19 11 18 16 20 14  3  7  2  9  0  1  8 13],11,512,15
313,16,2143.325177344973,0.9190930999999996,[10  6  9  4 20 15 12 19  1 18 16 17 14  3  7  2  5  0 11  8 13],11,512,15
314,32,2102.088893760972,0.9215285,[10  6 16 19 20 15 12  4  1 18  9 17 14  3  7  2  5  0 11  8 13],11,512,15
315,64,1726.7375179911598,0.9274962000000002,[13  0 16  4  8 15 12 19 18 10 20 17 14  3  7  2  5 11  6  9  1],11,512,15
316,128,1365.863911663278,0.9377931999999998,[13  0 16  4 12  5  2 19 11 10 20 17 14  3  7  8  6 18 15  9  1],11,512,15
317,256,1181.9999963877062,0.9559002999999997,[13  9  0 16 12  5  4 19 11 10 20 17 14  3  7  8  6  2 15 18  1],11,512,15
318,512,1038.097763404994,0.9971433000000003,[ 1  9  0 16  5 12  2  6 11 10 20 17 14  3  7  8 19  4 15 18 13],11,512,15
319,0,2731.6149539016305,0.9986550000000003,[ 0  7  1  5 14  8 10  4 12 11 17  6  2 15  9  3 18 16 19 20 13],12,512,15
320,1,2731.6149539016305,0.9990996000000001,[ 0  7  1  5 14  8 10  4 12 11 17  6  2 15  9  3 18 16 19 20 13],12,512,15
321,2,2665.635252479413,0.9994452000000003,[ 0  7  1  5 14  8 10 13 12 11 17  6  2 15  9  3 18 16 19 20  4],12,512,15
322,4,2653.4027923404574,0.9999327999999998,[ 0  7  4  5 14  8 10 13 12 11 17  6  2 15  9  3 18 16 19 20  1],12,512,15
323,8,2482.4337897412192,1.0009654000000001,[ 0  7  4  5  3  8 10 13 12 11 20 17  2 15  9 14 18 16 19  6  1],12,512,15
324,16,2341.1985263591105,1.0024021999999997,[ 0 18  4  5  2  8 10 13 12 11 20  7  3 15  9 14 17 16 19  6  1],12,512,15
325,32,2172.2141847614917,1.0051221999999997,[ 0 18  4  8  2  5 10 13 19 11 20  7  3 12  9 14 17 16 15  6  1],12,512,15
326,64,1769.531678655831,1.0100205999999998,[ 0 16 19  8  4  5  9  1 13 11 20  7  3 12  2 14 17 18 15  6 10],12,512,15
327,128,1509.003007319247,1.0207930000000003,[ 0 16 15 18 12  5  9  1 13 11 20  7  3  4  2 14 17 19  8  6 10],12,512,15
328,256,1324.3246270218508,1.0404213999999996,[15  0 18 16 12  5  9  1 13  6 20  3  7  2  4 19  8 17 14 11 10],12,512,15
329,512,1240.4340198265988,1.0806128,[ 6  0 15 16 12  5  9  1 13 18 14  3  7  2  4 19  8 17 20 11 10],12,512,15
330,0,2367.8687606267295,1.0822139999999996,[10 11  9  3  4 14 20  2  0  1 17  8 18  7 19 12 15  5 16  6 13],13,512,15
331,1,2367.8687606267295,1.0826557,[10 11  9  3  4 14 20  2  0  1 17  8 18  7 19 12 15  5 16  6 13],13,512,15
332,2,2367.8687606267295,1.0829440999999997,[10 11  9  3  4 14 20  2  0  1 17  8 18  7 19 12 15  5 16  6 13],13,512,15
333,4,2351.1907021170196,1.0833977,[10 11  9  3  4 14 20  2  0 19 17  8 18  7  1 12 15  5 16  6 13],13,512,15
334,8,2301.635992465946,1.0845000999999996,[10 11  9  3  8 14 20  2  0 19 17  4 18  7  1 12 15  5 16  6 13],13,512,15
335,16,2070.7979873695826,1.0859221999999997,[10 11  9  3  8 14 20  2  0 19 17  4  7 18  1 16 15  5 12  6 13],13,512,15
336,32,1771.221455834112,1.0901521,[10 11  7  3  8 14 20  2  0 19 17  4  9 18  1 16 15  5 12  6 13],13,512,15
337,64,1621.439897390082,1.0954496999999996,[10 11  7  3  8 14 17  2  0 19 20  4  6 18 13  9 15  5 12 16  1],13,512,15
338,128,1375.4239475519112,1.1038921999999998,[10 11  7  3 14 20 17  2 15 19  8  4  9 18 13  1  0 12  5 16  6],13,512,15
339,256,1321.7304204695106,1.1212518999999999,[10 11  7  3 14 20 19  2  4 17  8 15 18  1 13  9  0 12  5 16  6],13,512,15
340,512,1195.2212820387463,1.1601533000000002,[10 11  7  3 14 20 19  4  8 17  2 15 18  1 13  9  5 12 16  0  6],13,512,15
341,0,2470.0239330093186,1.1623959,[18 20  2 11  4  6 10 19  9 15  1  3  8 14  7 16 17 13 12  0  5],14,512,15
342,1,2470.0239330093186,1.1628565999999996,[18 20  2 11  4  6 10 19  9 15  1  3  8 14  7 16 17 13 12  0  5],14,512,15
343,2,2386.8028062734375,1.1635600999999998,[18 20  2 11  4  6 10 19 12 15  1  3  8 14  7 16 17 13  9  0  5],14,512,15
344,4,2287.7772862565334,1.1642982999999996,[18 20  2 11  4  6 10  8 12 15  1  3 17 14  7 16 19 13  9  0  5],14,512,15
345,8,1995.5064013832225,1.1656199000000003,[16 20  2 11  4  6 10  8 12 15  1 18 17 14  7  3 19 13  9  0  5],14,512,15
346,16,1878.2520168005,1.1671515999999995,[16  8  2 11 19  6 10 20 12 15  1 18 17 14  7  3  4 13  9  0  5],14,512,15
347,32,1575.8299884537125,1.1697799,[16  0  2 11 19  6 10 20 15 13  1 18 17 14  7  3  4  8  9 12  5],14,512,15
348,64,1360.4398026273007,1.1751810000000003,[16  0  9  8 19  6 10 11 18 13  1 20 17 14  7  3  4 15  2 12  5],14,512,15
349,128,1291.5983737505599,1.1850506000000003,[16  9  0  4 19  6 10 11 18  1 13 20 17 14  3  7  8 15  2 12  5],14,512,15
350,256,1198.003795436895,1.2024923999999997,[16  0  9 15 20 11 10  6 18  1 13 19 17 14  3  7  8  4  2 12  5],14,512,15
351,512,1173.2364620457859,1.2382473000000003,[ 9  0 16 15 20 11 10  6 13  1 18 19 17 14  3  7  8  4  2 12  5],14,512,15
352,0,2754.2899238535633,1.2401543999999998,[13  2 19  5  3 11 20  0 10 12  7 17  1  9  4 15  6 16 18 14  8],15,512,15
353,1,2754.2899238535633,1.2404587999999999,[13  2 19  5  3 11 20  0 10 12  7 17  1  9  4 15  6 16 18 14  8],15,512,15
354,2,2754.2899238535633,1.2407471999999995,[13  2 19  5  3 11 20  0 10 12  7 17  1  9  4 15  6 16 18 14  8],15,512,15
355,4,2736.596095762155,1.2412054999999995,[13  2 19  5 15 11 20  0 10 12  7 17  1  9  4  3  6 16 18 14  8],15,512,15
356,8,2615.6758816315178,1.2421015999999998,[13  2 19  5 15 11 20 18 10 12  7 17  1  9  6  3  4 16  0 14  8],15,512,15
357,16,2429.9730571891096,1.2434478000000002,[13  2 19  5  6 11 20 18  1 12  7 17 10  9 15  3  4 16  0 14  8],15,512,15
358,32,2148.8811170108156,1.2460385,[14  2 12 13  6 11 20 18 15 19  7 17 10  9  1  4  3 16  0  5  8],15,512,15
359,64,1893.0989884359747,1.2510491000000004,[14 18  1 13  6 11 20 19 15  5  7 17 10  9 12  4  8 16  0  2  3],15,512,15
360,128,1674.6292911581727,1.2624269999999997,[14  8  1 13  6 11 20 10 15 12  7 17 19  4  0  9 18 16  5  2  3],15,512,15
361,256,1582.2251988653456,1.2845768,[17  8  1 13 10 11 20  6 15  3  7 14 19  4 18  9  5 16  0  2 12],15,512,15
362,512,1329.9122607993422,1.3252167000000004,[19 18  1 13  6 11 20 10 17  3  7 14  8 15  9 16  0  5 12  2  4],15,512,15
363,0,2891.850390390902,0.00014330000000040144,[ 0 17 15  1  8  5 11  3 18 16 13  2  9 20  4 12  7 10 14 19  6],0,512,20
364,1,2871.1186853399136,0.00048549999999991655,[ 0 17 15  1  8  5 11  3 18 16 13  2  9  6  4 12  7 10 14 19 20],0,512,20
365,2,2644.163766694067,0.0008504000000000289,[ 0 17 15  1  8  7 11  3 18 16 13  2  9  6  4 12  5 10 14 19 20],0,512,20
366,4,2557.18353690891,0.002132900000000326,[ 0  7  8  1 15 17 11  3 18 16 13  2  9  6  4 12  5 10 14 19 20],0,512,20
367,8,2465.214468551349,0.004145499999999913,[18  7  8  1 15  6 11  3  0 16 13  2  9 17  4 12  5 10 14 19 20],0,512,20
368,16,2415.8045614291946,0.00830040000000043,[18  7  8  1 15  6 11  3  0 16 13  2  4  5  9 12 17 10 14 19 20],0,512,20
369,32,2191.2441219436805,0.012041700000000155,[18  7  5 12  2  6 17  1  0 16 13 15  4  8  9 10 11 19 14  3 20],0,512,20
370,64,1795.572993296594,0.01727040000000013,[17  7  5 12  2  4 16  8 15 18  6  0 13  1  9 10 11 19 14  3 20],0,512,20
371,128,1500.6208347838797,0.03048189999999984,[17  7  5 12  2 16  4  8 15  6 18  0  9  1 13 10 11 20 14  3 19],0,512,20
372,256,1187.6034008970958,0.052986200000000316,[ 3  7  5 12  2 15  4 19  6 18 16  0  9  1 13 10 11 20 14 17  8],0,512,20
373,512,1147.9984922439198,0.09855400000000003,[ 3  7  5 12  2 15  4 19  6 18  0 16  9  1 13 10 11 20  8 17 14],0,512,20
374,0,2694.977946758127,0.09996410000000022,[ 7  5 18  0  3 10 16  1  2 13  4 20 17 12 15 19  8  6 14  9 11],1,512,20
375,1,2681.916556458177,0.10069740000000049,[ 7  5 18 15  3 10 16  1  2 13  4 20 17 12  0 19  8  6 14  9 11],1,512,20
376,2,2681.916556458177,0.10101199999999988,[ 7  5 18 15  3 10 16  1  2 13  4 20 17 12  0 19  8  6 14  9 11],1,512,20
377,4,2409.0941653457385,0.10184520000000052,[ 9  5 18 15  3 10 16  4  2 13  1 20 17 12  0 19  8  6 14  7 11],1,512,20
378,8,2353.5114009035506,0.10362619999999989,[ 9  5 18 15  3 10 16  4  2 13  1 20 17 12  0 19  8  6 11  7 14],1,512,20
379,16,2184.3798921043604,0.10548710000000039,[ 9  5 18 15  3 10 19  4  2 13  1 20 17 12  0 16  8  6 11  7 14],1,512,20
380,32,2040.3670039481356,0.11187110000000011,[ 9  5 12 15  3 20 19  4  2  1 13 10 17 18  0 16  8  6 11  7 14],1,512,20
381,64,1865.847414152238,0.11691990000000008,[ 9  5 12 15  7 17 19  4  2  1 13 10 20 18  0 16 11  6  8  3 14],1,512,20
382,128,1570.1761795598534,0.13204379999999993,[16  5 12 14  8 17 19  4  2  1 13 10  6 15  0  9 18 11 20  3  7],1,512,20
383,256,1380.1029996347258,0.1607649000000002,[ 2  5 12 14 17  8 19  0 16  1 13 18  9 15  4  6 10 11 20  3  7],1,512,20
384,512,1318.6397922403787,0.22525059999999986,[ 5 12  2 14 17  8  4 16  9  1 13 18  0 15 19  6 10 11 20  3  7],1,512,20
385,0,2702.793551737397,0.22924279999999975,[11 15 18 20  2  5 19 14  3  6 12 13  7  4  9  8 10  0  1 16 17],2,512,20
386,1,2702.793551737397,0.22988579999999992,[11 15 18 20  2  5 19 14  3  6 12 13  7  4  9  8 10  0  1 16 17],2,512,20
387,2,2686.6244035155305,0.23049310000000034,[11 15 18 20  2  5 19 14  9  6 12 13  7  4  3  8 10  0  1 16 17],2,512,20
388,4,2686.6244035155305,0.23125290000000032,[11 15 18 20  2  5 19 14  9  6 12 13  7  4  3  8 10  0  1 16 17],2,512,20
389,8,2560.3372791995266,0.23264870000000037,[11 15 18 20 17  8 19 14  9  6 12 13  7  4  3  5 10  0  1 16  2],2,512,20
390,16,2286.589485710688,0.2359461000000005,[11 14 18 20 17  8 19 15  9  6 12 10  7  3  4  5 13  0  1 16  2],2,512,20
