,Iteration,Fitness,Time,State,current_restart,max_iters,Restarts
31,256,15.0,0.13649739999982557,[1 0 0 1 0 0 1 1 0 0 1 1 0 1 0 1 0 1 0 1 0],2,512,5
32,512,15.0,0.16065979999984847,[1 0 0 1 0 0 1 1 0 0 1 1 0 1 0 1 0 1 0 1 0],2,512,5
33,0,9.0,0.16201920000003156,[0 1 1 1 0 0 0 0 1 0 0 1 1 1 0 0 0 1 1 0 1],3,512,5
34,1,11.0,0.16232229999968695,[0 1 0 1 0 0 0 0 1 0 0 1 1 1 0 0 0 1 1 0 1],3,512,5
35,2,11.0,0.1625555999999051,[0 1 0 1 0 0 0 0 1 0 0 1 1 1 0 0 0 1 1 0 1],3,512,5
36,4,11.0,0.16288020000047254,[0 1 0 1 0 0 0 0 1 0 0 1 1 1 0 0 0 1 1 0 1],3,512,5
37,8,13.0,0.16340579999996407,[0 1 0 1 0 0 1 0 1 0 0 1 1 1 0 0 0 1 1 0 1],3,512,5
38,16,15.0,0.16435999999976048,[0 1 0 1 0 0 1 0 1 0 0 1 1 1 0 1 0 1 1 0 1],3,512,5
39,32,17.0,0.1658871999998155,[0 1 0 1 0 0 1 0 1 0 0 1 0 1 0 1 0 1 1 0 1],3,512,5
40,64,17.0,0.16862870000022667,[0 1 0 1 0 0 1 0 1 0 0 1 0 1 0 1 0 1 1 0 1],3,512,5
41,128,17.0,0.17367470000044705,[0 1 0 1 0 0 1 0 1 0 0 1 0 1 0 1 0 1 1 0 1],3,512,5
42,256,17.0,0.18442659999982425,[0 1 0 1 0 0 1 0 1 0 0 1 0 1 0 1 0 1 1 0 1],3,512,5
43,512,17.0,0.20876190000035422,[0 1 0 1 0 0 1 0 1 0 0 1 0 1 0 1 0 1 1 0 1],3,512,5
44,0,6.0,0.21003939999991417,[1 1 0 0 0 0 0 0 0 1 1 1 1 0 0 1 1 0 1 1 1],4,512,5
45,1,8.0,0.21046660000047268,[1 1 0 0 0 0 0 0 0 1 1 1 1 0 0 1 1 0 1 0 1],4,512,5
46,2,8.0,0.21071420000043872,[1 1 0 0 0 0 0 0 0 1 1 1 1 0 0 1 1 0 1 0 1],4,512,5
47,4,8.0,0.21103200000015931,[1 1 0 0 0 0 0 0 0 1 1 1 1 0 0 1 1 0 1 0 1],4,512,5
48,8,12.0,0.21169019999979355,[1 1 0 0 1 0 0 1 0 1 1 1 1 0 0 1 1 0 1 0 1],4,512,5
49,16,15.0,0.21301490000041667,[0 1 0 0 1 0 0 1 0 1 1 0 1 0 0 1 1 0 1 0 1],4,512,5
50,32,15.0,0.21572850000029575,[0 1 0 0 1 0 0 1 0 1 1 0 1 0 0 1 1 0 1 0 1],4,512,5
51,64,15.0,0.22068860000035784,[0 1 0 0 1 0 0 1 0 1 1 0 1 0 0 1 1 0 1 0 1],4,512,5
52,128,15.0,0.22945830000026035,[0 1 0 0 1 0 0 1 0 1 1 0 1 0 0 1 1 0 1 0 1],4,512,5
53,256,15.0,0.24055779999980587,[0 1 0 0 1 0 0 1 0 1 1 0 1 0 0 1 1 0 1 0 1],4,512,5
54,512,15.0,0.26960109999981796,[0 1 0 0 1 0 0 1 0 1 1 0 1 0 0 1 1 0 1 0 1],4,512,5
55,0,10.0,0.27111260000037873,[1 0 1 0 0 0 1 0 1 0 0 0 0 0 1 1 0 0 0 0 1],5,512,5
56,1,10.0,0.27171989999988,[1 0 1 0 0 0 1 0 1 0 0 0 0 0 1 1 0 0 0 0 1],5,512,5
57,2,10.0,0.27197590000014316,[1 0 1 0 0 0 1 0 1 0 0 0 0 0 1 1 0 0 0 0 1],5,512,5
58,4,10.0,0.27231709999978193,[1 0 1 0 0 0 1 0 1 0 0 0 0 0 1 1 0 0 0 0 1],5,512,5
59,8,12.0,0.2730062000000544,[1 0 1 0 0 0 1 0 1 0 1 0 0 0 1 1 0 0 0 0 1],5,512,5
60,16,12.0,0.2737518000003547,[1 0 1 0 0 0 1 0 1 0 1 0 0 0 1 1 0 0 0 0 1],5,512,5
61,32,16.0,0.275865700000395,[1 0 1 0 1 0 1 0 1 0 1 0 0 0 1 1 0 0 1 0 1],5,512,5
62,64,16.0,0.2786470000000918,[1 0 1 0 1 0 1 0 1 0 1 0 0 0 1 1 0 0 1 0 1],5,512,5
63,128,18.0,0.28398660000038944,[1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 1 0 0 1 0 1],5,512,5
64,256,18.0,0.2950559000000794,[1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 1 0 0 1 0 1],5,512,5
65,512,18.0,0.31930370000009134,[1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 1 0 0 1 0 1],5,512,5
66,0,11.0,0.00010169999950448982,[0 1 0 0 0 1 0 0 0 1 0 0 0 0 1 0 1 1 1 0 1],0,512,10
67,1,11.0,0.0003479999995761318,[0 1 0 0 0 1 0 0 0 1 0 0 0 0 1 0 1 1 1 0 1],0,512,10
68,2,11.0,0.0005937999994785059,[0 1 0 0 0 1 0 0 0 1 0 0 0 0 1 0 1 1 1 0 1],0,512,10
69,4,13.0,0.000962999999501335,[0 1 0 0 0 1 0 0 0 1 0 1 0 0 1 0 1 1 1 0 1],0,512,10
70,8,13.0,0.0015643999995518243,[0 1 0 0 0 1 0 0 0 1 0 1 0 0 1 0 1 1 1 0 1],0,512,10
71,16,13.0,0.002343799999835028,[0 1 0 0 0 1 0 0 0 1 0 1 0 0 1 0 1 1 1 0 1],0,512,10
72,32,17.0,0.004042499999741267,[0 1 0 1 0 1 0 0 0 1 0 1 0 0 1 0 1 0 1 0 1],0,512,10
73,64,19.0,0.006629199999224511,[0 1 0 1 0 1 0 1 0 1 0 1 0 0 1 0 1 0 1 0 1],0,512,10
74,128,19.0,0.011994799999229144,[0 1 0 1 0 1 0 1 0 1 0 1 0 0 1 0 1 0 1 0 1],0,512,10
75,256,19.0,0.024601999999504187,[0 1 0 1 0 1 0 1 0 1 0 1 0 0 1 0 1 0 1 0 1],0,512,10
76,512,19.0,0.0491582999993625,[0 1 0 1 0 1 0 1 0 1 0 1 0 0 1 0 1 0 1 0 1],0,512,10
77,0,14.0,0.05051699999967241,[0 1 0 1 1 1 0 0 1 0 1 0 1 1 0 1 0 1 1 0 0],1,512,10
78,1,16.0,0.05091790000005858,[0 1 0 1 0 1 0 0 1 0 1 0 1 1 0 1 0 1 1 0 0],1,512,10
79,2,16.0,0.05116109999926266,[0 1 0 1 0 1 0 0 1 0 1 0 1 1 0 1 0 1 1 0 0],1,512,10
80,4,16.0,0.05148239999925863,[0 1 0 1 0 1 0 0 1 0 1 0 1 1 0 1 0 1 1 0 0],1,512,10
81,8,16.0,0.05206429999998363,[0 1 0 1 0 1 0 0 1 0 1 0 1 1 0 1 0 1 1 0 0],1,512,10
82,16,16.0,0.05284809999920981,[0 1 0 1 0 1 0 0 1 0 1 0 1 1 0 1 0 1 1 0 0],1,512,10
83,32,16.0,0.05448859999978595,[0 1 0 1 0 1 0 0 1 0 1 0 1 1 0 1 0 1 1 0 0],1,512,10
84,64,17.0,0.05728579999959038,[0 1 0 1 0 1 0 0 1 0 1 0 1 1 0 1 0 1 1 0 1],1,512,10
85,128,17.0,0.06284340000001976,[0 1 0 1 0 1 0 0 1 0 1 0 1 1 0 1 0 1 1 0 1],1,512,10
86,256,17.0,0.07381480000003648,[0 1 0 1 0 1 0 0 1 0 1 0 1 1 0 1 0 1 1 0 1],1,512,10
87,512,17.0,0.09996849999970436,[0 1 0 1 0 1 0 0 1 0 1 0 1 1 0 1 0 1 1 0 1],1,512,10
88,0,10.0,0.10130109999954584,[1 0 0 1 0 0 1 1 0 0 1 1 0 1 0 0 0 0 0 1 1],2,512,10
89,1,12.0,0.10161259999949834,[1 0 0 1 0 0 1 1 0 0 1 1 0 1 0 0 0 1 0 1 1],2,512,10
90,2,13.0,0.10192669999923964,[1 0 0 1 0 0 1 1 0 0 1 1 0 1 0 0 0 1 0 1 0],2,512,10
91,4,13.0,0.10229039999921952,[1 0 0 1 0 0 1 1 0 0 1 1 0 1 0 0 0 1 0 1 0],2,512,10
92,8,13.0,0.1030133999993268,[1 0 0 1 0 0 1 1 0 0 1 1 0 1 0 0 0 1 0 1 0],2,512,10
93,16,13.0,0.10422999999991589,[1 0 0 1 0 0 1 1 0 0 1 1 0 1 0 0 0 1 0 1 0],2,512,10
94,32,15.0,0.1067654999997103,[1 0 0 1 0 0 1 1 0 0 1 1 0 1 0 1 0 1 0 1 0],2,512,10
95,64,15.0,0.10989729999982956,[1 0 0 1 0 0 1 1 0 0 1 1 0 1 0 1 0 1 0 1 0],2,512,10
96,128,15.0,0.11694929999976011,[1 0 0 1 0 0 1 1 0 0 1 1 0 1 0 1 0 1 0 1 0],2,512,10
97,256,15.0,0.1304534999999305,[1 0 0 1 0 0 1 1 0 0 1 1 0 1 0 1 0 1 0 1 0],2,512,10
98,512,15.0,0.1619474999997692,[1 0 0 1 0 0 1 1 0 0 1 1 0 1 0 1 0 1 0 1 0],2,512,10
99,0,9.0,0.16401760000007926,[0 1 1 1 0 0 0 0 1 0 0 1 1 1 0 0 0 1 1 0 1],3,512,10
100,1,11.0,0.165273900000102,[0 1 0 1 0 0 0 0 1 0 0 1 1 1 0 0 0 1 1 0 1],3,512,10
101,2,11.0,0.1657480999992913,[0 1 0 1 0 0 0 0 1 0 0 1 1 1 0 0 0 1 1 0 1],3,512,10
102,4,11.0,0.16629499999999098,[0 1 0 1 0 0 0 0 1 0 0 1 1 1 0 0 0 1 1 0 1],3,512,10
103,8,13.0,0.16721030000007886,[0 1 0 1 0 0 1 0 1 0 0 1 1 1 0 0 0 1 1 0 1],3,512,10
104,16,15.0,0.1688893000000462,[0 1 0 1 0 0 1 0 1 0 0 1 1 1 0 1 0 1 1 0 1],3,512,10
105,32,17.0,0.17211119999956281,[0 1 0 1 0 0 1 0 1 0 0 1 0 1 0 1 0 1 1 0 1],3,512,10
106,64,17.0,0.17494540000006964,[0 1 0 1 0 0 1 0 1 0 0 1 0 1 0 1 0 1 1 0 1],3,512,10
107,128,17.0,0.18053739999959362,[0 1 0 1 0 0 1 0 1 0 0 1 0 1 0 1 0 1 1 0 1],3,512,10
108,256,17.0,0.1945222999993348,[0 1 0 1 0 0 1 0 1 0 0 1 0 1 0 1 0 1 1 0 1],3,512,10
109,512,17.0,0.22206359999927372,[0 1 0 1 0 0 1 0 1 0 0 1 0 1 0 1 0 1 1 0 1],3,512,10
110,0,6.0,0.22341929999947752,[1 1 0 0 0 0 0 0 0 1 1 1 1 0 0 1 1 0 1 1 1],4,512,10
111,1,8.0,0.2238115000000107,[1 1 0 0 0 0 0 0 0 1 1 1 1 0 0 1 1 0 1 0 1],4,512,10
112,2,8.0,0.22405419999995502,[1 1 0 0 0 0 0 0 0 1 1 1 1 0 0 1 1 0 1 0 1],4,512,10
113,4,8.0,0.22445040000002336,[1 1 0 0 0 0 0 0 0 1 1 1 1 0 0 1 1 0 1 0 1],4,512,10
114,8,12.0,0.22510949999923469,[1 1 0 0 1 0 0 1 0 1 1 1 1 0 0 1 1 0 1 0 1],4,512,10
115,16,15.0,0.22599449999961507,[0 1 0 0 1 0 0 1 0 1 1 0 1 0 0 1 1 0 1 0 1],4,512,10
116,32,15.0,0.22746619999998074,[0 1 0 0 1 0 0 1 0 1 1 0 1 0 0 1 1 0 1 0 1],4,512,10
117,64,15.0,0.23016179999922315,[0 1 0 0 1 0 0 1 0 1 1 0 1 0 0 1 1 0 1 0 1],4,512,10
118,128,15.0,0.2355143999993743,[0 1 0 0 1 0 0 1 0 1 1 0 1 0 0 1 1 0 1 0 1],4,512,10
119,256,15.0,0.2467225000000326,[0 1 0 0 1 0 0 1 0 1 1 0 1 0 0 1 1 0 1 0 1],4,512,10
120,512,15.0,0.27160409999942203,[0 1 0 0 1 0 0 1 0 1 1 0 1 0 0 1 1 0 1 0 1],4,512,10
121,0,10.0,0.2729734999993525,[1 0 1 0 0 0 1 0 1 0 0 0 0 0 1 1 0 0 0 0 1],5,512,10
122,1,10.0,0.2733018999997512,[1 0 1 0 0 0 1 0 1 0 0 0 0 0 1 1 0 0 0 0 1],5,512,10
123,2,10.0,0.2735389999998006,[1 0 1 0 0 0 1 0 1 0 0 0 0 0 1 1 0 0 0 0 1],5,512,10
124,4,10.0,0.27387610000005225,[1 0 1 0 0 0 1 0 1 0 0 0 0 0 1 1 0 0 0 0 1],5,512,10
125,8,12.0,0.27437969999937195,[1 0 1 0 0 0 1 0 1 0 1 0 0 0 1 1 0 0 0 0 1],5,512,10
126,16,12.0,0.27528379999967,[1 0 1 0 0 0 1 0 1 0 1 0 0 0 1 1 0 0 0 0 1],5,512,10
127,32,16.0,0.27693989999988844,[1 0 1 0 1 0 1 0 1 0 1 0 0 0 1 1 0 0 1 0 1],5,512,10
128,64,16.0,0.2803918999998132,[1 0 1 0 1 0 1 0 1 0 1 0 0 0 1 1 0 0 1 0 1],5,512,10
129,128,18.0,0.28589629999987665,[1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 1 0 0 1 0 1],5,512,10
130,256,18.0,0.2968422999992981,[1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 1 0 0 1 0 1],5,512,10
131,512,18.0,0.3215848999998343,[1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 1 0 0 1 0 1],5,512,10
132,0,7.0,0.32294789999923523,[1 0 0 1 1 0 0 0 1 1 1 1 0 0 0 0 0 0 1 1 0],6,512,10
133,1,7.0,0.3232551000000967,[1 0 0 1 1 0 0 0 1 1 1 1 0 0 0 0 0 0 1 1 0],6,512,10
134,2,9.0,0.3235590999993292,[1 0 0 1 1 0 0 0 1 1 1 1 0 0 0 1 0 0 1 1 0],6,512,10
135,4,9.0,0.3238908999992418,[1 0 0 1 1 0 0 0 1 1 1 1 0 0 0 1 0 0 1 1 0],6,512,10
136,8,9.0,0.3244715000000724,[1 0 0 1 1 0 0 0 1 1 1 1 0 0 0 1 0 0 1 1 0],6,512,10
137,16,11.0,0.325361499999417,[1 0 0 1 1 0 0 0 1 0 1 1 0 0 0 1 0 0 1 1 0],6,512,10
138,32,15.0,0.3281387999995786,[1 0 0 1 1 0 1 0 1 0 1 1 0 1 0 1 0 0 1 1 0],6,512,10
139,64,15.0,0.3331539000000703,[1 0 0 1 1 0 1 0 1 0 1 1 0 1 0 1 0 0 1 1 0],6,512,10
140,128,15.0,0.3454492000000755,[1 0 0 1 1 0 1 0 1 0 1 1 0 1 0 1 0 0 1 1 0],6,512,10
141,256,15.0,0.35700829999950656,[1 0 0 1 1 0 1 0 1 0 1 1 0 1 0 1 0 0 1 1 0],6,512,10
142,512,15.0,0.38276069999938045,[1 0 0 1 1 0 1 0 1 0 1 1 0 1 0 1 0 0 1 1 0],6,512,10
143,0,9.0,0.38637829999970563,[1 1 1 1 1 0 1 1 0 1 0 0 0 0 0 1 0 0 1 1 0],7,512,10
144,1,11.0,0.3870499999993626,[1 0 1 1 1 0 1 1 0 1 0 0 0 0 0 1 0 0 1 1 0],7,512,10
145,2,11.0,0.387371499999972,[1 0 1 1 1 0 1 1 0 1 0 0 0 0 0 1 0 0 1 1 0],7,512,10
146,4,11.0,0.3882557999995697,[1 0 1 1 1 0 1 1 0 1 0 0 0 0 0 1 0 0 1 1 0],7,512,10
147,8,11.0,0.38873359999979584,[1 0 1 1 1 0 1 1 0 1 0 0 0 0 0 1 0 0 1 1 0],7,512,10
148,16,13.0,0.389669999999569,[1 0 1 1 1 0 1 1 0 1 0 0 0 1 0 1 0 0 1 1 0],7,512,10
149,32,15.0,0.39138659999935044,[1 0 1 0 1 0 1 1 0 1 0 0 0 1 0 1 0 0 1 1 0],7,512,10
150,64,17.0,0.3942178999996031,[1 0 1 0 1 0 1 1 0 1 0 1 0 1 0 1 0 0 1 1 0],7,512,10
151,128,17.0,0.4010889999999563,[1 0 1 0 1 0 1 1 0 1 0 1 0 1 0 1 0 0 1 1 0],7,512,10
152,256,17.0,0.412873799999943,[1 0 1 0 1 0 1 1 0 1 0 1 0 1 0 1 0 0 1 1 0],7,512,10
153,512,17.0,0.43971199999941746,[1 0 1 0 1 0 1 1 0 1 0 1 0 1 0 1 0 0 1 1 0],7,512,10
154,0,11.0,0.4417641999998523,[1 0 1 1 0 1 0 0 0 1 0 0 1 0 1 1 1 1 0 0 0],8,512,10
155,1,11.0,0.44216809999943507,[1 0 1 1 0 1 0 0 0 1 0 0 1 0 1 1 1 1 0 0 0],8,512,10
156,2,11.0,0.44241779999993014,[1 0 1 1 0 1 0 0 0 1 0 0 1 0 1 1 1 1 0 0 0],8,512,10
157,4,11.0,0.4427397999997993,[1 0 1 1 0 1 0 0 0 1 0 0 1 0 1 1 1 1 0 0 0],8,512,10
158,8,13.0,0.44335489999957645,[1 0 1 1 0 1 0 1 0 1 0 0 1 0 1 1 1 1 0 0 0],8,512,10
159,16,13.0,0.44443239999964135,[1 0 1 1 0 1 0 1 0 1 0 0 1 0 1 1 1 1 0 0 0],8,512,10
160,32,16.0,0.446020899999894,[1 0 1 1 0 1 0 1 0 1 0 0 1 0 1 0 1 1 0 0 1],8,512,10
161,64,16.0,0.44874609999988024,[1 0 1 1 0 1 0 1 0 1 0 0 1 0 1 0 1 1 0 0 1],8,512,10
162,128,16.0,0.4541855999996187,[1 0 1 1 0 1 0 1 0 1 0 0 1 0 1 0 1 1 0 0 1],8,512,10
163,256,16.0,0.46601539999937813,[1 0 1 1 0 1 0 1 0 1 0 0 1 0 1 0 1 1 0 0 1],8,512,10
164,512,16.0,0.4926454999995258,[1 0 1 1 0 1 0 1 0 1 0 0 1 0 1 0 1 1 0 0 1],8,512,10
165,0,12.0,0.49405039999965084,[1 0 0 0 1 1 1 0 0 1 0 1 0 0 1 0 0 1 1 0 1],9,512,10
166,1,12.0,0.49678249999942636,[1 0 0 0 1 1 1 0 0 1 0 1 0 0 1 0 0 1 1 0 1],9,512,10
167,2,12.0,0.4983529000000999,[1 0 0 0 1 1 1 0 0 1 0 1 0 0 1 0 0 1 1 0 1],9,512,10
168,4,12.0,0.4987338999999338,[1 0 0 0 1 1 1 0 0 1 0 1 0 0 1 0 0 1 1 0 1],9,512,10
169,8,12.0,0.4991997999995874,[1 0 0 0 1 1 1 0 0 1 0 1 0 0 1 0 0 1 1 0 1],9,512,10
170,16,12.0,0.49991359999967244,[1 0 0 0 1 1 1 0 0 1 0 1 0 0 1 0 0 1 1 0 1],9,512,10
171,32,16.0,0.5014158999993015,[1 0 1 0 1 0 1 0 0 1 0 1 0 0 1 0 0 1 1 0 1],9,512,10
172,64,16.0,0.5051909999992859,[1 0 1 0 1 0 1 0 0 1 0 1 0 0 1 0 0 1 1 0 1],9,512,10
173,128,16.0,0.5106876999998349,[1 0 1 0 1 0 1 0 0 1 0 1 0 0 1 0 0 1 1 0 1],9,512,10
174,256,16.0,0.5217063000000053,[1 0 1 0 1 0 1 0 0 1 0 1 0 0 1 0 0 1 1 0 1],9,512,10
175,512,16.0,0.5475484999997207,[1 0 1 0 1 0 1 0 0 1 0 1 0 0 1 0 0 1 1 0 1],9,512,10
176,0,8.0,0.5498172999996314,[1 0 0 0 0 1 0 1 0 0 1 1 0 1 1 1 1 1 1 1 1],10,512,10
177,1,8.0,0.5502919999998994,[1 0 0 0 0 1 0 1 0 0 1 1 0 1 1 1 1 1 1 1 1],10,512,10
178,2,8.0,0.5505250999995042,[1 0 0 0 0 1 0 1 0 0 1 1 0 1 1 1 1 1 1 1 1],10,512,10
179,4,8.0,0.5508319999999003,[1 0 0 0 0 1 0 1 0 0 1 1 0 1 1 1 1 1 1 1 1],10,512,10
180,8,10.0,0.5517558999999892,[1 0 0 0 0 1 0 1 0 0 1 1 0 1 0 1 1 1 1 1 1],10,512,10
181,16,14.0,0.5530242999993789,[1 0 0 0 0 1 0 1 0 0 1 1 0 1 0 1 1 0 1 0 1],10,512,10
182,32,16.0,0.554765399999269,[1 0 0 1 0 1 0 1 0 0 1 1 0 1 0 1 1 0 1 0 1],10,512,10
183,64,16.0,0.5579428999999436,[1 0 0 1 0 1 0 1 0 0 1 1 0 1 0 1 1 0 1 0 1],10,512,10
184,128,16.0,0.5643792000000758,[1 0 0 1 0 1 0 1 0 0 1 1 0 1 0 1 1 0 1 0 1],10,512,10
185,256,16.0,0.5782209999997576,[1 0 0 1 0 1 0 1 0 0 1 1 0 1 0 1 1 0 1 0 1],10,512,10
186,512,16.0,0.6050971999993635,[1 0 0 1 0 1 0 1 0 0 1 1 0 1 0 1 1 0 1 0 1],10,512,10
187,0,11.0,0.00011199999971722718,[0 1 0 0 0 1 0 0 0 1 0 0 0 0 1 0 1 1 1 0 1],0,512,15
188,1,11.0,0.0003558999997039791,[0 1 0 0 0 1 0 0 0 1 0 0 0 0 1 0 1 1 1 0 1],0,512,15
189,2,11.0,0.0005782999996881699,[0 1 0 0 0 1 0 0 0 1 0 0 0 0 1 0 1 1 1 0 1],0,512,15
190,4,13.0,0.0009191999997710809,[0 1 0 0 0 1 0 0 0 1 0 1 0 0 1 0 1 1 1 0 1],0,512,15
191,8,13.0,0.0017514999999548309,[0 1 0 0 0 1 0 0 0 1 0 1 0 0 1 0 1 1 1 0 1],0,512,15
192,16,13.0,0.002541699999710545,[0 1 0 0 0 1 0 0 0 1 0 1 0 0 1 0 1 1 1 0 1],0,512,15
193,32,17.0,0.0044652999995378195,[0 1 0 1 0 1 0 0 0 1 0 1 0 0 1 0 1 0 1 0 1],0,512,15
194,64,19.0,0.007931099999950675,[0 1 0 1 0 1 0 1 0 1 0 1 0 0 1 0 1 0 1 0 1],0,512,15
195,128,19.0,0.01347029999942606,[0 1 0 1 0 1 0 1 0 1 0 1 0 0 1 0 1 0 1 0 1],0,512,15
196,256,19.0,0.025456699999267585,[0 1 0 1 0 1 0 1 0 1 0 1 0 0 1 0 1 0 1 0 1],0,512,15
197,512,19.0,0.0513543999995818,[0 1 0 1 0 1 0 1 0 1 0 1 0 0 1 0 1 0 1 0 1],0,512,15
198,0,14.0,0.053269600000021455,[0 1 0 1 1 1 0 0 1 0 1 0 1 1 0 1 0 1 1 0 0],1,512,15
199,1,16.0,0.053760899999360845,[0 1 0 1 0 1 0 0 1 0 1 0 1 1 0 1 0 1 1 0 0],1,512,15
200,2,16.0,0.05400999999983469,[0 1 0 1 0 1 0 0 1 0 1 0 1 1 0 1 0 1 1 0 0],1,512,15
201,4,16.0,0.05444019999958982,[0 1 0 1 0 1 0 0 1 0 1 0 1 1 0 1 0 1 1 0 0],1,512,15
202,8,16.0,0.05516009999973903,[0 1 0 1 0 1 0 0 1 0 1 0 1 1 0 1 0 1 1 0 0],1,512,15
203,16,16.0,0.05588089999946533,[0 1 0 1 0 1 0 0 1 0 1 0 1 1 0 1 0 1 1 0 0],1,512,15
204,32,16.0,0.05737019999924087,[0 1 0 1 0 1 0 0 1 0 1 0 1 1 0 1 0 1 1 0 0],1,512,15
205,64,17.0,0.06031489999986661,[0 1 0 1 0 1 0 0 1 0 1 0 1 1 0 1 0 1 1 0 1],1,512,15
206,128,17.0,0.06622299999980896,[0 1 0 1 0 1 0 0 1 0 1 0 1 1 0 1 0 1 1 0 1],1,512,15
207,256,17.0,0.08122869999988325,[0 1 0 1 0 1 0 0 1 0 1 0 1 1 0 1 0 1 1 0 1],1,512,15
208,512,17.0,0.10751350000009552,[0 1 0 1 0 1 0 0 1 0 1 0 1 1 0 1 0 1 1 0 1],1,512,15
209,0,10.0,0.10900069999934203,[1 0 0 1 0 0 1 1 0 0 1 1 0 1 0 0 0 0 0 1 1],2,512,15
210,1,12.0,0.1094026999999187,[1 0 0 1 0 0 1 1 0 0 1 1 0 1 0 0 0 1 0 1 1],2,512,15
