,Iteration,Fitness,Time,State,pop_size,keep_pct,max_iters,Population Size,Keep Percent
34,1,1968.371832104824,0.250600400000053,[ 9 12 15 19 17  6  4  5 18  0 20 11  8  3  7  2 14 10  1 13 16],100,0.8,512,100,0.8
35,2,1821.280026272242,0.514976000000047,[ 9 13  1  2  5 15 18 17 11  7 14  4  3 19  8 10 20  6 12 16  0],100,0.8,512,100,0.8
36,4,1821.280026272242,0.9826890000000503,[ 9 13  1  2  5 15 18 17 11  7 14  4  3 19  8 10 20  6 12 16  0],100,0.8,512,100,0.8
37,8,1821.280026272242,1.9688703000000487,[ 9 13  1  2  5 15 18 17 11  7 14  4  3 19  8 10 20  6 12 16  0],100,0.8,512,100,0.8
38,16,1686.224026828559,3.9063571000000366,[ 4  7 12 18 15  5  9  0 16  2  8 19 10 17  3 14 20  6 13  1 11],100,0.8,512,100,0.8
39,32,1686.224026828559,7.512817100000007,[ 4  7 12 18 15  5  9  0 16  2  8 19 10 17  3 14 20  6 13  1 11],100,0.8,512,100,0.8
40,64,1686.224026828559,15.24653079999996,[ 4  7 12 18 15  5  9  0 16  2  8 19 10 17  3 14 20  6 13  1 11],100,0.8,512,100,0.8
41,128,1686.224026828559,30.838067199999955,[ 4  7 12 18 15  5  9  0 16  2  8 19 10 17  3 14 20  6 13  1 11],100,0.8,512,100,0.8
42,256,1686.224026828559,60.41836379999995,[ 4  7 12 18 15  5  9  0 16  2  8 19 10 17  3 14 20  6 13  1 11],100,0.8,512,100,0.8
43,512,1686.224026828559,118.19872499999997,[ 4  7 12 18 15  5  9  0 16  2  8 19 10 17  3 14 20  6 13  1 11],100,0.8,512,100,0.8
44,0,2891.850390390902,0.01673080000000482,[ 0 17 15  1  8  5 11  3 18 16 13  2  9 20  4 12  7 10 14 19  6],200,0.2,512,200,0.2
45,1,2017.2768426769596,0.34262730000000374,[ 8  2  5 12  9  0 16 13 10  1 20 11 19  4  7 14  6  3 17 15 18],200,0.2,512,200,0.2
46,2,1985.6334332508197,0.6605382000000191,[15  8 19  3 14  4  7 16  5  9 17  6 10 18 20 11  2  1 13 12  0],200,0.2,512,200,0.2
47,4,1914.7374620286369,1.2910947000000306,[17  1 18 13  9 15  2 19  8  3 16  0  7  5 12  6 11  4 10 20 14],200,0.2,512,200,0.2
48,8,1914.7374620286369,2.560769300000061,[17  1 18 13  9 15  2 19  8  3 16  0  7  5 12  6 11  4 10 20 14],200,0.2,512,200,0.2
49,16,1914.7374620286369,5.151277499999992,[17  1 18 13  9 15  2 19  8  3 16  0  7  5 12  6 11  4 10 20 14],200,0.2,512,200,0.2
50,32,1914.7374620286369,10.320149399999991,[17  1 18 13  9 15  2 19  8  3 16  0  7  5 12  6 11  4 10 20 14],200,0.2,512,200,0.2
51,64,1914.7374620286369,20.730579599999942,[17  1 18 13  9 15  2 19  8  3 16  0  7  5 12  6 11  4 10 20 14],200,0.2,512,200,0.2
52,128,1914.7374620286369,41.24656170000014,[17  1 18 13  9 15  2 19  8  3 16  0  7  5 12  6 11  4 10 20 14],200,0.2,512,200,0.2
53,256,1914.7374620286369,82.86299489999999,[17  1 18 13  9 15  2 19  8  3 16  0  7  5 12  6 11  4 10 20 14],200,0.2,512,200,0.2
54,512,1914.7374620286369,166.82913059999998,[17  1 18 13  9 15  2 19  8  3 16  0  7  5 12  6 11  4 10 20 14],200,0.2,512,200,0.2
55,0,2891.850390390902,0.019118799999887415,[ 0 17 15  1  8  5 11  3 18 16 13  2  9 20  4 12  7 10 14 19  6],200,0.4,512,200,0.4
56,1,1922.0169040576293,0.3828849999999875,[ 6  1 13  9 18  2 16  4 14  7  8 20 11  3 17  0 19  5 15 12 10],200,0.4,512,200,0.4
57,2,1922.0169040576293,0.7521518999999444,[ 6  1 13  9 18  2 16  4 14  7  8 20 11  3 17  0 19  5 15 12 10],200,0.4,512,200,0.4
58,4,1713.6097075906594,1.3958714000000327,[ 6 13 16  9  1 18  2 12  5  7 19  0 20 11 10  8 17  3 14  4 15],200,0.4,512,200,0.4
59,8,1521.9020733734978,2.7181150999999772,[15 13  1  9 18  8 20  3 14 17 11 10  7  4  6 19 12  5  0 16  2],200,0.4,512,200,0.4
60,16,1521.9020733734978,5.340418,[15 13  1  9 18  8 20  3 14 17 11 10  7  4  6 19 12  5  0 16  2],200,0.4,512,200,0.4
61,32,1521.9020733734978,10.659090399999968,[15 13  1  9 18  8 20  3 14 17 11 10  7  4  6 19 12  5  0 16  2],200,0.4,512,200,0.4
62,64,1521.9020733734978,21.037008699999888,[15 13  1  9 18  8 20  3 14 17 11 10  7  4  6 19 12  5  0 16  2],200,0.4,512,200,0.4
63,128,1521.9020733734978,42.09315300000003,[15 13  1  9 18  8 20  3 14 17 11 10  7  4  6 19 12  5  0 16  2],200,0.4,512,200,0.4
64,256,1521.9020733734978,85.29074850000006,[15 13  1  9 18  8 20  3 14 17 11 10  7  4  6 19 12  5  0 16  2],200,0.4,512,200,0.4
65,512,1521.9020733734978,168.61290039999994,[15 13  1  9 18  8 20  3 14 17 11 10  7  4  6 19 12  5  0 16  2],200,0.4,512,200,0.4
66,0,2891.850390390902,0.016701300000022457,[ 0 17 15  1  8  5 11  3 18 16 13  2  9 20  4 12  7 10 14 19  6],200,0.6,512,200,0.6
67,1,2056.78129461678,0.3617457000000286,[ 3  0 16 13  1 15 19  4 11  8 14 17 18 10  5  2  9  6 20 12  7],200,0.6,512,200,0.6
68,2,1798.4616860300164,0.6906943999999839,[18 12  2 19  3 15 13  6 10 11 20 17 14  0  8  4  7  5  9 16  1],200,0.6,512,200,0.6
69,4,1762.5295178055442,1.3697184000000107,[15  2  0  7  4 17 14 13 11 10 19  3 20  8  6 18  9  1 16  5 12],200,0.6,512,200,0.6
70,8,1730.205767736213,2.6378102000001036,[ 5 12  3 14  8  4  6 18  0  9  2 13  1 19 11 10  7 20 17 15 16],200,0.6,512,200,0.6
71,16,1425.2374926540201,5.249954899999921,[18 13  1 19  3  7 10  6 11 14 20 17  8  4  0 16 12  5  9 15  2],200,0.6,512,200,0.6
72,32,1425.2374926540201,10.704835900000035,[18 13  1 19  3  7 10  6 11 14 20 17  8  4  0 16 12  5  9 15  2],200,0.6,512,200,0.6
73,64,1425.2374926540201,21.05719320000003,[18 13  1 19  3  7 10  6 11 14 20 17  8  4  0 16 12  5  9 15  2],200,0.6,512,200,0.6
74,128,1425.2374926540201,41.919730800000025,[18 13  1 19  3  7 10  6 11 14 20 17  8  4  0 16 12  5  9 15  2],200,0.6,512,200,0.6
75,256,1425.2374926540201,83.51061759999993,[18 13  1 19  3  7 10  6 11 14 20 17  8  4  0 16 12  5  9 15  2],200,0.6,512,200,0.6
76,512,1425.2374926540201,166.89316000000008,[18 13  1 19  3  7 10  6 11 14 20 17  8  4  0 16 12  5  9 15  2],200,0.6,512,200,0.6
77,0,2891.850390390902,0.01686129999984587,[ 0 17 15  1  8  5 11  3 18 16 13  2  9 20  4 12  7 10 14 19  6],200,0.8,512,200,0.8
78,1,1724.7855700465382,0.36338720000003377,[10  3 14 19 11 13  1 18 12 15  9  5  6 16  0  2  7 17  8  4 20],200,0.8,512,200,0.8
79,2,1724.7855700465382,0.6952916000000187,[10  3 14 19 11 13  1 18 12 15  9  5  6 16  0  2  7 17  8  4 20],200,0.8,512,200,0.8
80,4,1724.7855700465382,1.375455699999975,[10  3 14 19 11 13  1 18 12 15  9  5  6 16  0  2  7 17  8  4 20],200,0.8,512,200,0.8
81,8,1724.7855700465382,2.7376627999999528,[10  3 14 19 11 13  1 18 12 15  9  5  6 16  0  2  7 17  8  4 20],200,0.8,512,200,0.8
82,16,1695.6632698716594,5.3975273999999445,[19 11  6  5  2 15 18 13  1 20  8  3  7  4 10 17 14 12  0 16  9],200,0.8,512,200,0.8
83,32,1695.6632698716594,10.826073799999904,[19 11  6  5  2 15 18 13  1 20  8  3  7  4 10 17 14 12  0 16  9],200,0.8,512,200,0.8
