,Iteration,Fitness,Time,State,pop_size,mutation_prob,max_iters,Population Size,Mutation Rate
29,64,20.0,0.07354539999960252,[0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0.],100,0.3,512,100,0.3
30,128,20.0,0.07354539999960252,[0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0.],100,0.3,512,100,0.3
31,256,20.0,0.07354539999960252,[0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0.],100,0.3,512,100,0.3
32,512,20.0,0.07354539999960252,[0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0.],100,0.3,512,100,0.3
33,0,11.0,0.0007845000000088476,[0 1 0 0 0 1 0 0 0 1 0 0 0 0 1 0 1 1 1 0 1],100,0.4,512,100,0.4
34,1,15.0,0.005993800000396732,[1. 1. 1. 0. 1. 0. 0. 0. 1. 0. 1. 0. 1. 1. 0. 1. 0. 1. 0. 1. 0.],100,0.4,512,100,0.4
35,2,17.0,0.012388900000587455,[1. 1. 0. 0. 1. 0. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0.],100,0.4,512,100,0.4
36,4,18.0,0.023456400000213762,[0. 0. 1. 0. 1. 0. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0.],100,0.4,512,100,0.4
37,8,19.0,0.044475900000179536,[1. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0.],100,0.4,512,100,0.4
38,16,20.0,0.08264080000026297,[0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0.],100,0.4,512,100,0.4
39,32,20.0,0.08264080000026297,[0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0.],100,0.4,512,100,0.4
40,64,20.0,0.08264080000026297,[0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0.],100,0.4,512,100,0.4
41,128,20.0,0.08264080000026297,[0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0.],100,0.4,512,100,0.4
42,256,20.0,0.08264080000026297,[0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0.],100,0.4,512,100,0.4
43,512,20.0,0.08264080000026297,[0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0.],100,0.4,512,100,0.4
44,0,11.0,0.0007625000007465133,[0 1 0 0 0 1 0 0 0 1 0 0 0 0 1 0 1 1 1 0 1],200,0.1,512,200,0.1
45,1,16.0,0.012025700000776851,[0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 1. 1. 0. 1. 1. 0. 1. 0. 0.],200,0.1,512,200,0.1
46,2,17.0,0.02410240000062913,[1. 0. 0. 1. 0. 0. 1. 0. 1. 0. 1. 0. 1. 1. 0. 1. 0. 1. 0. 1. 0.],200,0.1,512,200,0.1
47,4,17.0,0.048292700000274635,[1. 0. 0. 1. 0. 0. 1. 0. 1. 0. 1. 0. 1. 1. 0. 1. 0. 1. 0. 1. 0.],200,0.1,512,200,0.1
48,8,19.0,0.10073540000030334,[1. 0. 1. 0. 1. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0.],200,0.1,512,200,0.1
49,16,19.0,0.1887302000004638,[1. 0. 1. 0. 1. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0.],200,0.1,512,200,0.1
50,32,20.0,0.20017330000064248,[0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0.],200,0.1,512,200,0.1
51,64,20.0,0.20017330000064248,[0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0.],200,0.1,512,200,0.1
52,128,20.0,0.20017330000064248,[0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0.],200,0.1,512,200,0.1
53,256,20.0,0.20017330000064248,[0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0.],200,0.1,512,200,0.1
54,512,20.0,0.20017330000064248,[0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0.],200,0.1,512,200,0.1
55,0,11.0,0.0004056000007039984,[0 1 0 0 0 1 0 0 0 1 0 0 0 0 1 0 1 1 1 0 1],200,0.2,512,200,0.2
56,1,16.0,0.012188700000479002,[0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 1. 1. 0. 1. 1. 0. 1. 0. 0.],200,0.2,512,200,0.2
57,2,17.0,0.02368560000013531,[1. 0. 0. 1. 0. 0. 1. 0. 1. 0. 1. 0. 1. 1. 0. 1. 0. 1. 0. 1. 0.],200,0.2,512,200,0.2
58,4,18.0,0.04536880000068777,[0. 1. 0. 1. 0. 1. 1. 0. 1. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0.],200,0.2,512,200,0.2
59,8,20.0,0.0901625000005879,[0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0.],200,0.2,512,200,0.2
60,16,20.0,0.0901625000005879,[0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0.],200,0.2,512,200,0.2
61,32,20.0,0.0901625000005879,[0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0.],200,0.2,512,200,0.2
62,64,20.0,0.0901625000005879,[0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0.],200,0.2,512,200,0.2
63,128,20.0,0.0901625000005879,[0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0.],200,0.2,512,200,0.2
64,256,20.0,0.0901625000005879,[0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0.],200,0.2,512,200,0.2
65,512,20.0,0.0901625000005879,[0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0.],200,0.2,512,200,0.2
66,0,11.0,0.00099320000026637,[0 1 0 0 0 1 0 0 0 1 0 0 0 0 1 0 1 1 1 0 1],200,0.3,512,200,0.3
67,1,16.0,0.01792199999999866,[0. 1. 0. 1. 0. 1. 0. 1. 0. 0. 1. 0. 0. 1. 0. 1. 0. 0. 0. 1. 0.],200,0.3,512,200,0.3
68,2,16.0,0.029945799999950395,[0. 1. 0. 1. 0. 1. 0. 1. 0. 0. 1. 0. 0. 1. 0. 1. 0. 0. 0. 1. 0.],200,0.3,512,200,0.3
69,4,16.0,0.051024499999584805,[0. 1. 0. 1. 0. 1. 0. 1. 0. 0. 1. 0. 0. 1. 0. 1. 0. 0. 0. 1. 0.],200,0.3,512,200,0.3
70,8,19.0,0.09461649999957444,[1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 0.],200,0.3,512,200,0.3
71,16,20.0,0.13874390000000858,[0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0.],200,0.3,512,200,0.3
72,32,20.0,0.13874390000000858,[0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0.],200,0.3,512,200,0.3
73,64,20.0,0.13874390000000858,[0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0.],200,0.3,512,200,0.3
74,128,20.0,0.13874390000000858,[0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0.],200,0.3,512,200,0.3
75,256,20.0,0.13874390000000858,[0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0.],200,0.3,512,200,0.3
76,512,20.0,0.13874390000000858,[0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0.],200,0.3,512,200,0.3
77,0,11.0,0.00047900000026857015,[0 1 0 0 0 1 0 0 0 1 0 0 0 0 1 0 1 1 1 0 1],200,0.4,512,200,0.4
78,1,16.0,0.011074799999732932,[0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 1. 1. 0. 1. 1. 0. 1. 0. 0.],200,0.4,512,200,0.4
79,2,16.0,0.022138299999824085,[0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 1. 1. 0. 1. 1. 0. 1. 0. 0.],200,0.4,512,200,0.4
80,4,18.0,0.044487000000117405,[0. 1. 0. 1. 0. 1. 0. 1. 1. 0. 1. 0. 1. 1. 0. 1. 0. 1. 0. 1. 0.],200,0.4,512,200,0.4
81,8,18.0,0.0913752000005843,[0. 1. 0. 1. 0. 1. 0. 1. 1. 0. 1. 0. 1. 1. 0. 1. 0. 1. 0. 1. 0.],200,0.4,512,200,0.4
82,16,20.0,0.12458049999986542,[0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0.],200,0.4,512,200,0.4
83,32,20.0,0.12458049999986542,[0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0.],200,0.4,512,200,0.4
84,64,20.0,0.12458049999986542,[0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0.],200,0.4,512,200,0.4
85,128,20.0,0.12458049999986542,[0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0.],200,0.4,512,200,0.4
86,256,20.0,0.12458049999986542,[0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0.],200,0.4,512,200,0.4
87,512,20.0,0.12458049999986542,[0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0.],200,0.4,512,200,0.4
88,0,11.0,0.0007894999998825369,[0 1 0 0 0 1 0 0 0 1 0 0 0 0 1 0 1 1 1 0 1],300,0.1,512,300,0.1
89,1,17.0,0.018162800000027346,[0. 1. 0. 1. 0. 1. 0. 1. 1. 0. 1. 0. 1. 1. 0. 1. 0. 0. 1. 0. 1.],300,0.1,512,300,0.1
90,2,17.0,0.036392699999851175,[0. 1. 0. 1. 0. 1. 0. 1. 1. 0. 1. 0. 1. 1. 0. 1. 0. 0. 1. 0. 1.],300,0.1,512,300,0.1
91,4,17.0,0.07215089999954216,[0. 1. 0. 1. 0. 1. 0. 1. 1. 0. 1. 0. 1. 1. 0. 1. 0. 0. 1. 0. 1.],300,0.1,512,300,0.1
92,8,19.0,0.13711830000011105,[1. 0. 1. 0. 1. 0. 1. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0.],300,0.1,512,300,0.1
93,16,20.0,0.20931839999957447,[0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0.],300,0.1,512,300,0.1
94,32,20.0,0.20931839999957447,[0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0.],300,0.1,512,300,0.1
95,64,20.0,0.20931839999957447,[0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0.],300,0.1,512,300,0.1
96,128,20.0,0.20931839999957447,[0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0.],300,0.1,512,300,0.1
97,256,20.0,0.20931839999957447,[0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0.],300,0.1,512,300,0.1
98,512,20.0,0.20931839999957447,[0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0.],300,0.1,512,300,0.1
99,0,11.0,0.0007299999997485429,[0 1 0 0 0 1 0 0 0 1 0 0 0 0 1 0 1 1 1 0 1],300,0.2,512,300,0.2
100,1,17.0,0.017450099999223312,[0. 1. 0. 1. 0. 1. 0. 1. 1. 0. 1. 0. 1. 1. 0. 1. 0. 0. 1. 0. 1.],300,0.2,512,300,0.2
101,2,17.0,0.034439999999449356,[0. 1. 0. 1. 0. 1. 0. 1. 1. 0. 1. 0. 1. 1. 0. 1. 0. 0. 1. 0. 1.],300,0.2,512,300,0.2
102,4,18.0,0.0663643999996566,[0. 1. 1. 0. 1. 0. 1. 0. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0.],300,0.2,512,300,0.2
103,8,19.0,0.13129079999998794,[1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 0. 1. 0.],300,0.2,512,300,0.2
104,16,20.0,0.14748579999923095,[1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1.],300,0.2,512,300,0.2
105,32,20.0,0.14748579999923095,[1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1.],300,0.2,512,300,0.2
106,64,20.0,0.14748579999923095,[1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1.],300,0.2,512,300,0.2
107,128,20.0,0.14748579999923095,[1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1.],300,0.2,512,300,0.2
108,256,20.0,0.14748579999923095,[1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1.],300,0.2,512,300,0.2
109,512,20.0,0.14748579999923095,[1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1.],300,0.2,512,300,0.2
110,0,11.0,0.0006790999996155733,[0 1 0 0 0 1 0 0 0 1 0 0 0 0 1 0 1 1 1 0 1],300,0.3,512,300,0.3
111,1,17.0,0.01688469999953668,[0. 1. 0. 1. 0. 1. 0. 1. 1. 0. 1. 0. 1. 1. 0. 1. 0. 0. 1. 0. 1.],300,0.3,512,300,0.3
112,2,17.0,0.0345497999996951,[0. 1. 0. 1. 0. 1. 0. 1. 1. 0. 1. 0. 1. 1. 0. 1. 0. 0. 1. 0. 1.],300,0.3,512,300,0.3
113,4,18.0,0.07354499999928521,[0. 1. 0. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 1. 0. 1. 0. 1. 0. 1. 0.],300,0.3,512,300,0.3
114,8,19.0,0.13727779999953782,[1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 1. 0. 1. 0. 1. 0. 1. 0.],300,0.3,512,300,0.3
115,16,20.0,0.202583099999174,[0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0.],300,0.3,512,300,0.3
116,32,20.0,0.202583099999174,[0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0.],300,0.3,512,300,0.3
117,64,20.0,0.202583099999174,[0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0.],300,0.3,512,300,0.3
118,128,20.0,0.202583099999174,[0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0.],300,0.3,512,300,0.3
119,256,20.0,0.202583099999174,[0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0.],300,0.3,512,300,0.3
120,512,20.0,0.202583099999174,[0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0.],300,0.3,512,300,0.3
121,0,11.0,0.0007727000001978013,[0 1 0 0 0 1 0 0 0 1 0 0 0 0 1 0 1 1 1 0 1],300,0.4,512,300,0.4
122,1,17.0,0.018014700000094308,[0. 1. 0. 1. 0. 1. 0. 1. 1. 0. 1. 0. 1. 1. 0. 1. 0. 1. 0. 1. 1.],300,0.4,512,300,0.4
123,2,17.0,0.03510230000028969,[0. 1. 0. 1. 0. 1. 0. 1. 1. 0. 1. 0. 1. 1. 0. 1. 0. 1. 0. 1. 1.],300,0.4,512,300,0.4
124,4,18.0,0.06960030000027473,[1. 0. 1. 0. 1. 0. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 0. 1.],300,0.4,512,300,0.4
125,8,19.0,0.13534849999996368,[0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 1. 0. 1. 0. 1.],300,0.4,512,300,0.4
126,16,20.0,0.1939172000002145,[1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1.],300,0.4,512,300,0.4
127,32,20.0,0.1939172000002145,[1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1.],300,0.4,512,300,0.4
128,64,20.0,0.1939172000002145,[1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1.],300,0.4,512,300,0.4
129,128,20.0,0.1939172000002145,[1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1.],300,0.4,512,300,0.4
130,256,20.0,0.1939172000002145,[1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1.],300,0.4,512,300,0.4
131,512,20.0,0.1939172000002145,[1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1.],300,0.4,512,300,0.4
132,0,11.0,0.000779099999817845,[0 1 0 0 0 1 0 0 0 1 0 0 0 0 1 0 1 1 1 0 1],400,0.1,512,400,0.1
133,1,17.0,0.025661300000138,[0. 1. 0. 1. 0. 1. 0. 1. 1. 0. 1. 0. 1. 1. 0. 1. 0. 0. 1. 0. 1.],400,0.1,512,400,0.1
134,2,17.0,0.04923319999943487,[0. 1. 0. 1. 0. 1. 0. 1. 1. 0. 1. 0. 1. 1. 0. 1. 0. 0. 1. 0. 1.],400,0.1,512,400,0.1
135,4,17.0,0.10157329999947251,[0. 1. 0. 1. 0. 1. 0. 1. 1. 0. 1. 0. 1. 1. 0. 1. 0. 0. 1. 0. 1.],400,0.1,512,400,0.1
136,8,18.0,0.1909920999996757,[0. 1. 0. 1. 0. 1. 0. 0. 1. 0. 1. 0. 1. 0. 0. 1. 0. 1. 0. 1. 0.],400,0.1,512,400,0.1
137,16,20.0,0.2892409999994925,[1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1.],400,0.1,512,400,0.1
138,32,20.0,0.2892409999994925,[1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1.],400,0.1,512,400,0.1
139,64,20.0,0.2892409999994925,[1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1.],400,0.1,512,400,0.1
140,128,20.0,0.2892409999994925,[1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1.],400,0.1,512,400,0.1
141,256,20.0,0.2892409999994925,[1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1.],400,0.1,512,400,0.1
142,512,20.0,0.2892409999994925,[1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1.],400,0.1,512,400,0.1
143,0,11.0,0.001367500000014843,[0 1 0 0 0 1 0 0 0 1 0 0 0 0 1 0 1 1 1 0 1],400,0.2,512,400,0.2
144,1,17.0,0.026384800000414543,[0. 1. 0. 1. 0. 1. 0. 1. 1. 0. 1. 0. 1. 1. 0. 1. 0. 0. 1. 0. 1.],400,0.2,512,400,0.2
145,2,18.0,0.047044500000083644,[0. 1. 0. 0. 1. 0. 1. 0. 1. 0. 1. 0. 0. 1. 0. 1. 0. 1. 0. 1. 0.],400,0.2,512,400,0.2
146,4,18.0,0.08762159999969299,[0. 1. 0. 0. 1. 0. 1. 0. 1. 0. 1. 0. 0. 1. 0. 1. 0. 1. 0. 1. 0.],400,0.2,512,400,0.2
147,8,19.0,0.17188119999991613,[0. 1. 0. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1.],400,0.2,512,400,0.2
148,16,20.0,0.21777730000030715,[0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0.],400,0.2,512,400,0.2
